#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
500,-176.25982666015625,321.96604086520904,0.020780882334166598
501,-184.00714111328125,363.97855694049116,0.020780882334166598
502,-190.46629333496094,397.20498014527226,0.020780882334166598
503,-194.1327362060547,428.49491224188176,0.020780882334166598
504,-193.8369903564453,429.0702441410604,0.020780882334166598
505,-190.43869018554688,406.98461289235604,0.020780882334166598
506,-185.68548583984375,388.8970653147043,0.020780882334166598
507,-183.22181701660156,374.5895979571782,0.020780882334166598
508,-185.77908325195312,397.0950119904269,0.020780882334166598
509,-193.97091674804688,444.431186756291,0.020780882334166598
510,-202.6138916015625,489.14961587830214,0.020780882334166598
511,-206.0360107421875,490.6345140858274,0.020780882334166598
512,-203.01597595214844,484.46257055224874,0.020780882334166598
513,-197.31982421875,462.89133587331725,0.020780882334166598
514,-192.21865844726562,432.0300662608875,0.020780882334166598
515,-190.37258911132812,424.2599868188641,0.020780882334166598
516,-190.2482452392578,427.9056622483486,0.020780882334166598
517,-189.97731018066406,422.0020416907207,0.020780882334166598
518,-188.33802795410156,412.4558851944053,0.020780882334166598
519,-185.58935546875,401.2244688321253,0.020780882334166598
520,-184.10745239257812,406.7952234430396,0.020780882334166598
521,-185.2396697998047,413.55867416788567,0.020780882334166598
522,-188.72860717773438,419.13039356129934,0.020780882334166598
523,-192.26190185546875,439.56397965713455,0.020780882334166598
524,-193.82928466796875,457.4454528316953,0.020780882334166598
525,-192.92156982421875,455.3887116939355,0.020780882334166598
526,-190.71449279785156,439.2837604741214,0.020780882334166598
527,-187.69790649414062,404.54282763068187,0.020780882334166598
528,-183.76141357421875,385.64456171317255,0.020780882334166598
529,-178.36282348632812,344.5798940682456,0.020780882334166598
530,-171.7733612060547,300.58431382362977,0.020780882334166598
531,-164.79376220703125,256.3691475224738,0.020780882334166598
532,-161.1907958984375,235.85490647188664,0.020780882334166598
533,-161.81092834472656,235.02969077098544,0.020780882334166598
534,-164.9652862548828,256.7979881121486,0.020780882334166598
535,-166.263916015625,271.5518498405008,0.020780882334166598
536,-165.1654815673828,270.9375099800852,0.020780882334166598
537,-163.7244110107422,259.68542965067724,0.020780882334166598
538,-163.6427764892578,258.695361402335,0.020780882334166598
539,-164.9893035888672,271.4239861763922,0.020780882334166598
540,-166.9567413330078,274.96693237135264,0.020780882334166598
541,-171.38449096679688,296.5268333020218,0.020780882334166598
542,-178.52638244628906,342.90900179867367,0.020780882334166598
543,-185.04940795898438,381.0598385994854,0.020780882334166598
544,-187.516845703125,399.8116693952457,0.020780882334166598
545,-184.4768829345703,376.51849354653666,0.020780882334166598
546,-178.85809326171875,354.77676410083234,0.020780882334166598
547,-175.73667907714844,341.8103773550128,0.020780882334166598
548,-177.24168395996094,359.42407325297194,0.020780882334166598
549,-181.828857421875,394.7612864374453,0.020780882334166598
550,-185.39857482910156,409.8579657631004,0.020780882334166598
551,-185.00689697265625,400.487234630132,0.020780882334166598
552,-183.1481170654297,381.4576308530746,0.020780882334166598
553,-183.69664001464844,380.4369892004875,0.020780882334166598
554,-187.28521728515625,407.1097732473328,0.020780882334166598
555,-191.499267578125,442.16866763006544,0.020780882334166598
556,-194.620361328125,456.0909439278549,0.020780882334166598
557,-198.15821838378906,477.9730414287377,0.020780882334166598
558,-201.91842651367188,489.6135331754521,0.020780882334166598
559,-201.62545776367188,497.0674733778509,0.020780882334166598
560,-195.48065185546875,450.5842157478612,0.020780882334166598
561,-187.619873046875,400.16416114344247,0.020780882334166598
562,-183.77713012695312,382.03861223724294,0.020780882334166598
563,-185.6527862548828,388.2395967993685,0.020780882334166598
564,-189.46026611328125,418.8555507714127,0.020780882334166598
565,-189.72067260742188,419.3019581235477,0.020780882334166598
566,-184.58956909179688,388.8695550149727,0.020780882334166598
567,-177.75123596191406,346.9406270405538,0.020780882334166598
568,-175.31793212890625,322.6265070941365,0.020780882334166598
569,-176.67022705078125,336.39852287705133,0.020780882334166598
570,-177.26284790039062,326.0895504268175,0.020780882334166598
571,-174.4782257080078,302.5970694432094,0.020780882334166598
572,-169.44830322265625,278.228209932978,0.020780882334166598
573,-165.22134399414062,250.54850209847686,0.020780882334166598
574,-163.64340209960938,239.0796945430688,0.020780882334166598
575,-164.5018768310547,238.93615735320898,0.020780882334166598
576,-166.82696533203125,257.0561012886832,0.020780882334166598
577,-169.76422119140625,278.8220209190657,0.020780882334166598
578,-172.70794677734375,291.22090861723643,0.020780882334166598
579,-173.16525268554688,297.88740128020913,0.020780882334166598
580,-171.52236938476562,292.5583138837634,0.020780882334166598
581,-169.63841247558594,278.16463184159005,0.020780882334166598
582,-170.26670837402344,278.8769878495357,0.020780882334166598
583,-173.66880798339844,299.7695182871611,0.020780882334166598
584,-175.57028198242188,322.92240692324566,0.020780882334166598
585,-172.83010864257812,309.26400481483,0.020780882334166598
586,-167.3110809326172,269.93806530329266,0.020780882334166598
587,-163.0631561279297,247.84519421395035,0.020780882334166598
588,-162.3816375732422,245.10967976269623,0.020780882334166598
589,-162.8611297607422,247.98028081393272,0.020780882334166598
590,-161.47918701171875,233.24243714883136,0.020780882334166598
591,-158.50599670410156,199.2211159931097,0.020780882334166598
592,-156.51251220703125,189.21984560987138,0.020780882334166598
593,-158.2186279296875,206.3540993402908,0.020780882334166598
594,-163.2462158203125,235.07125319224187,0.020780882334166598
595,-169.95326232910156,282.43935534192724,0.020780882334166598
596,-175.55813598632812,317.51092822511293,0.020780882334166598
597,-180.6766357421875,363.2582458121021,0.020780882334166598
598,-184.76763916015625,394.53631425179685,0.020780882334166598
599,-187.1224822998047,417.91343925613114,0.020780882334166598
600,-188.4757080078125,441.3537863346142,0.020780882334166598
601,-191.02154541015625,458.6028748544443,0.020780882334166598
602,-194.9183807373047,484.71205309590204,0.020780882334166598
603,-197.4954833984375,512.0500127774021,0.020780882334166598
604,-193.02127075195312,478.02189222522713,0.020780882334166598
605,-180.8523406982422,411.7869345660721,0.020780882334166598
606,-168.88534545898438,349.6438251530982,0.020780882334166598
607,-166.036376953125,327.43274505435903,0.020780882334166598
608,-173.14976501464844,375.5543770658596,0.020780882334166598
609,-183.148681640625,441.2956128755433,0.020780882334166598
610,-186.51385498046875,463.2726203583103,0.020780882334166598
611,-181.87876892089844,434.1123995646822,0.020780882334166598
612,-177.05392456054688,412.2319253086592,0.020780882334166598
613,-178.98175048828125,431.82846575933127,0.020780882334166598
614,-185.42794799804688,465.4072073052729,0.020780882334166598
615,-189.301025390625,493.687772179293,0.020780882334166598
616,-185.93759155273438,481.3305852526154,0.020780882334166598
617,-179.6414337158203,441.9391170385023,0.020780882334166598
618,-176.69708251953125,420.3098435089228,0.020780882334166598
619,-179.52027893066406,436.18307235935816,0.020780882334166598
620,-184.14541625976562,468.71171611290873,0.020780882334166598
621,-186.06675720214844,473.8537725894817,0.020780882334166598
622,-185.17620849609375,476.7916199690503,0.020780882334166598
623,-182.9834442138672,468.2055438804249,0.020780882334166598
624,-181.5743408203125,471.6163835576646,0.020780882334166598
625,-180.6395263671875,451.47148859575435,0.020780882334166598
626,-179.1422119140625,436.1282057918433,0.020780882334166598
627,-175.5101318359375,409.3503572311357,0.020780882334166598
628,-169.5507049560547,369.7027867566368,0.020780882334166598
629,-162.85585021972656,330.3107446282029,0.020780882334166598
630,-157.39222717285156,309.0178805551531,0.020780882334166598
631,-157.4551544189453,306.3876540609619,0.020780882334166598
632,-162.4435577392578,342.3916962532114,0.020780882334166598
633,-169.81796264648438,384.4391232336546,0.020780882334166598
634,-175.08599853515625,416.064981911167,0.020780882334166598
635,-176.42721557617188,422.07174560363313,0.020780882334166598
636,-174.18487548828125,409.2018839954584,0.020780882334166598
637,-172.71168518066406,390.97329100955716,0.020780882334166598
638,-175.5985107421875,406.9794285790066,0.020780882334166598
639,-180.30477905273438,437.82034090773027,0.020780882334166598
640,-181.67677307128906,442.7055835011596,0.020780882334166598
641,-178.82513427734375,434.5689286564591,0.020780882334166598
642,-178.01971435546875,415.17194143868596,0.020780882334166598
643,-182.84722900390625,445.3603130876978,0.020780882334166598
644,-187.98377990722656,465.01395192225385,0.020780882334166598
645,-186.77545166015625,450.56949629987326,0.020780882334166598
646,-178.1326446533203,387.2226146164985,0.020780882334166598
647,-168.0492401123047,321.0495620098959,0.020780882334166598
648,-164.60960388183594,304.3735284289206,0.020780882334166598
649,-170.05467224121094,337.17624597512116,0.020780882334166598
650,-178.29258728027344,386.51075034828244,0.020780882334166598
651,-182.45150756835938,397.853492865315,0.020780882334166598
652,-181.3253936767578,381.3520284867737,0.020780882334166598
653,-179.31695556640625,369.6132192130378,0.020780882334166598
654,-182.0880584716797,385.43452457180206,0.020780882334166598
655,-190.04052734375,433.84615679503804,0.020780882334166598
656,-200.73260498046875,505.83871747165267,0.020780882334166598
657,-207.83389282226562,554.6129459388992,0.020780882334166598
658,-205.9384765625,550.7909021847611,0.020780882334166598
659,-195.96630859375,492.7565771697568,0.020780882334166598
660,-185.42391967773438,425.12821647416547,0.020780882334166598
661,-181.9449462890625,402.1973743370267,0.020780882334166598
662,-182.23841857910156,403.0715938007359,0.020780882334166598
663,-180.3132781982422,391.4424692243102,0.020780882334166598
664,-173.56527709960938,349.7186210328476,0.020780882334166598
665,-167.52859497070312,324.78121468232604,0.020780882334166598
666,-168.47232055664062,331.64687061822644,0.020780882334166598
667,-174.4787139892578,367.6827263414373,0.020780882334166598
668,-179.1363067626953,403.7949342241098,0.020780882334166598
669,-177.48388671875,380.2079595808177,0.020780882334166598
670,-171.94052124023438,361.0361389776995,0.020780882334166598
671,-172.31036376953125,363.3825998243604,0.020780882334166598
672,-182.68844604492188,411.74359801645926,0.020780882334166598
673,-194.74403381347656,470.9962806742445,0.020780882334166598
674,-197.17430114746094,482.4212597344499,0.020780882334166598
675,-189.30763244628906,426.1525411372013,0.020780882334166598
676,-180.2615966796875,393.5866574960552,0.020780882334166598
677,-176.61376953125,367.74870297182514,0.020780882334166598
678,-177.39520263671875,359.4672168751476,0.020780882334166598
679,-177.60195922851562,357.4625369617144,0.020780882334166598
680,-174.81967163085938,343.7812554659699,0.020780882334166598
681,-171.0161590576172,331.9775799481306,0.020780882334166598
682,-169.1400146484375,319.73378826605557,0.020780882334166598
683,-167.98770141601562,309.4782791668182,0.020780882334166598
684,-166.9088134765625,304.09026842274534,0.020780882334166598
685,-165.14852905273438,297.5497108397464,0.020780882334166598
686,-164.78370666503906,301.27419211403645,0.020780882334166598
687,-167.60948181152344,316.4828542888279,0.020780882334166598
688,-172.67422485351562,355.0830018955638,0.020780882334166598
689,-178.19786071777344,381.92164638191997,0.020780882334166598
690,-183.05621337890625,415.6610116686293,0.020780882334166598
691,-185.5077667236328,445.1958230481504,0.020780882334166598
692,-185.01805114746094,434.2815935849325,0.020780882334166598
693,-180.36163330078125,419.1868139139841,0.020780882334166598
694,-175.4656219482422,389.92278827783,0.020780882334166598
695,-175.96156311035156,405.5759043115243,0.020780882334166598
696,-183.7251434326172,443.7328838870623,0.020780882334166598
697,-192.61526489257812,489.9530580007945,0.020780882334166598
698,-192.6373748779297,485.497556890187,0.020780882334166598
699,-182.39230346679688,425.01119055607023,0.020780882334166598
700,-170.9594268798828,363.3740456746384,0.020780882334166598
701,-168.65670776367188,344.6588916295454,0.020780882334166598
702,-175.77992248535156,381.4191871912711,0.020780882334166598
703,-184.2224884033203,431.98266026469884,0.020780882334166598
704,-184.68869018554688,440.30096605175424,0.020780882334166598
705,-178.2309112548828,397.3375412025538,0.020780882334166598
706,-174.2635498046875,370.9946899078729,0.020780882334166598
707,-177.58200073242188,379.5608826032221,0.020780882334166598
708,-182.62411499023438,404.08034961193255,0.020780882334166598
709,-180.78128051757812,395.7722592430688,0.020780882334166598
710,-173.5237579345703,347.40016557995995,0.020780882334166598
711,-168.71826171875,327.1965447146772,0.020780882334166598
712,-172.82937622070312,346.4203036314086,0.020780882334166598
713,-181.9287872314453,398.60448943439434,0.020780882334166598
714,-189.09808349609375,436.1849626898039,0.020780882334166598
715,-190.96151733398438,444.1838467098518,0.020780882334166598
716,-188.5543975830078,429.6700925013966,0.020780882334166598
717,-185.52235412597656,421.3160376428799,0.020780882334166598
718,-186.07061767578125,424.2973202881339,0.020780882334166598
719,-189.6555938720703,441.50276492102023,0.020780882334166598
720,-191.3135986328125,453.2308223772574,0.020780882334166598
721,-188.72647094726562,438.35913400686695,0.020780882334166598
722,-182.54623413085938,391.3808933545003,0.020780882334166598
723,-175.0158233642578,344.086000555496,0.020780882334166598
724,-167.4991912841797,296.69636822694287,0.020780882334166598
725,-163.11924743652344,272.37719668652784,0.020780882334166598
726,-164.72425842285156,268.2778032241055,0.020780882334166598
727,-169.750244140625,299.1763599024697,0.020780882334166598
728,-172.451904296875,311.31305249270775,0.020780882334166598
729,-172.88021850585938,314.5165504423605,0.020780882334166598
730,-175.0426483154297,332.31141464923644,0.020780882334166598
731,-181.083740234375,381.35400629574104,0.020780882334166598
732,-187.4348907470703,424.9571797861855,0.020780882334166598
733,-191.0955810546875,446.1926166801105,0.020780882334166598
734,-192.24447631835938,453.01404861471815,0.020780882334166598
735,-192.6240997314453,457.81930716425006,0.020780882334166598
736,-191.3380126953125,459.95336807757764,0.020780882334166598
737,-186.87966918945312,430.1321675183187,0.020780882334166598
738,-179.26416015625,386.3332095401878,0.020780882334166598
739,-171.4629669189453,345.46160064715133,0.020780882334166598
740,-166.92361450195312,319.1691935561844,0.020780882334166598
741,-167.55047607421875,332.1833030808789,0.020780882334166598
742,-171.23731994628906,358.9049659212155,0.020780882334166598
743,-173.91485595703125,362.54723046336005,0.020780882334166598
744,-173.05003356933594,357.98455460119754,0.020780882334166598
745,-172.35012817382812,346.4768823754365,0.020780882334166598
746,-174.79283142089844,357.8147873689732,0.020780882334166598
747,-180.5939483642578,383.5680555154854,0.020780882334166598
748,-187.29757690429688,440.8367735467293,0.020780882334166598
749,-191.03411865234375,463.78808042665514,0.020780882334166598
750,-190.43313598632812,472.7953654031658,0.020780882334166598
751,-188.2179412841797,456.03257705696956,0.020780882334166598
752,-188.25836181640625,466.9444961378372,0.020780882334166598
753,-188.85693359375,461.5978958901132,0.020780882334166598
754,-186.30801391601562,447.1108193369894,0.020780882334166598
755,-179.06271362304688,412.3100704629691,0.020780882334166598
756,-169.7072296142578,347.9341199325484,0.020780882334166598
757,-161.71678161621094,291.8355323347984,0.020780882334166598
758,-157.45582580566406,264.17719637258784,0.020780882334166598
759,-158.751708984375,274.0783811551633,0.020780882334166598
760,-165.33526611328125,319.82445435291663,0.020780882334166598
761,-173.0336456298828,365.93681566923203,0.020780882334166598
762,-177.96319580078125,394.5564883682663,0.020780882334166598
763,-180.84375,410.23638774839617,0.020780882334166598
764,-181.05462646484375,416.2046810898753,0.020780882334166598
765,-180.0457305908203,412.0887193843638,0.020780882334166598
766,-180.5803680419922,414.5142783005927,0.020780882334166598
767,-182.22457885742188,417.45398966048765,0.020780882334166598
768,-180.64205932617188,409.4279798393265,0.020780882334166598
769,-173.87017822265625,358.7705891275764,0.020780882334166598
770,-165.73291015625,298.16635430123154,0.020780882334166598
771,-160.76364135742188,268.4662954131037,0.020780882334166598
772,-160.9395294189453,266.64821796369444,0.020780882334166598
773,-162.6122283935547,283.13737974270583,0.020780882334166598
774,-161.16757202148438,281.8168442319632,0.020780882334166598
775,-156.35891723632812,258.02561954385186,0.020780882334166598
776,-152.57875061035156,243.91686734979984,0.020780882334166598
777,-156.06277465820312,276.9680330037135,0.020780882334166598
778,-164.9835662841797,327.08396906050945,0.020780882334166598
779,-171.06753540039062,375.59122315479476,0.020780882334166598
780,-169.4170684814453,376.0719839908133,0.020780882334166598
781,-165.58917236328125,362.6632691480729,0.020780882334166598
782,-165.5848388671875,359.8355405888765,0.020780882334166598
783,-171.06927490234375,394.4616614570712,0.020780882334166598
784,-176.60894775390625,423.5847152134341,0.020780882334166598
785,-176.965576171875,419.8614563134363,0.020780882334166598
786,-170.84335327148438,382.969832482831,0.020780882334166598
787,-162.7849884033203,334.2330781964298,0.020780882334166598
788,-159.99407958984375,319.9552554983125,0.020780882334166598
789,-161.3817901611328,326.43800808797374,0.020780882334166598
790,-163.69775390625,351.08100813803276,0.020780882334166598
791,-165.75804138183594,360.21756447565946,0.020780882334166598
792,-167.36767578125,367.5798653563158,0.020780882334166598
793,-166.56967163085938,363.82630052516095,0.020780882334166598
794,-162.95938110351562,348.7702176999764,0.020780882334166598
795,-160.35067749023438,350.5323107846151,0.020780882334166598
796,-162.06192016601562,368.0212713201495,0.020780882334166598
797,-164.96917724609375,389.0204778430065,0.020780882334166598
798,-164.05581665039062,378.20270367024176,0.020780882334166598
799,-158.65228271484375,341.4968475280005,0.020780882334166598
800,-152.9935302734375,307.53957394626417,0.020780882334166598
801,-152.43051147460938,316.4807973326267,0.020780882334166598
802,-161.0946044921875,360.7086710273355,0.020780882334166598
803,-173.96873474121094,451.5571311340575,0.020780882334166598
804,-181.52590942382812,498.6174290615966,0.020780882334166598
805,-177.78973388671875,481.00049986108706,0.020780882334166598
806,-168.10379028320312,419.3954257270171,0.020780882334166598
807,-162.6447296142578,377.7595668329353,0.020780882334166598
808,-163.84140014648438,374.2272516518008,0.020780882334166598
809,-165.59521484375,382.23782030295183,0.020780882334166598
810,-162.6258544921875,372.520492607109,0.020780882334166598
811,-155.4518280029297,315.8324203350743,0.020780882334166598
812,-149.81072998046875,285.92412938563524,0.020780882334166598
813,-148.4690399169922,287.3153176557798,0.020780882334166598
814,-147.50909423828125,273.8808098000002,0.020780882334166598
815,-144.4850616455078,265.344750985028,0.020780882334166598
816,-143.23680114746094,261.76588434595436,0.020780882334166598
817,-148.64707946777344,295.6295936183141,0.020780882334166598
818,-161.31314086914062,371.4386935381719,0.020780882334166598
819,-171.85455322265625,441.54746872214474,0.020780882334166598
820,-171.43890380859375,444.6047416244385,0.020780882334166598
821,-165.36732482910156,414.8696940401719,0.020780882334166598
822,-165.67526245117188,426.6249219086622,0.020780882334166598
823,-176.1663818359375,482.94966817400257,0.020780882334166598
824,-188.45535278320312,552.7076525003029,0.020780882334166598
825,-188.80133056640625,550.3327166198487,0.020780882334166598
826,-175.05233764648438,458.1483465311139,0.020780882334166598
827,-158.0294952392578,347.075621415118,0.020780882334166598
828,-150.2555694580078,294.6312519168349,0.020780882334166598
829,-153.4288330078125,323.1661505658788,0.020780882334166598
830,-158.73712158203125,355.3333898370722,0.020780882334166598
831,-158.122802734375,351.4619836872501,0.020780882334166598
832,-153.07485961914062,333.3051231859588,0.020780882334166598
833,-152.11630249023438,325.60312664012304,0.020780882334166598
834,-160.63284301757812,379.3707858663239,0.020780882334166598
835,-173.42343139648438,453.09020045999046,0.020780882334166598
836,-181.39060974121094,497.7171471984706,0.020780882334166598
837,-183.9186248779297,513.2520833338375,0.020780882334166598
838,-185.31240844726562,512.7281162456718,0.020780882334166598
839,-187.34432983398438,529.0738512728242,0.020780882334166598
840,-183.95187377929688,506.53143091866394,0.020780882334166598
841,-172.32955932617188,429.14691562618873,0.020780882334166598
842,-160.1425323486328,355.24523764364034,0.020780882334166598
843,-155.68344116210938,332.415407333239,0.020780882334166598
844,-157.5625,345.3083504835654,0.020780882334166598
845,-160.38992309570312,365.9223192587788,0.020780882334166598
846,-158.86825561523438,355.31266663061325,0.020780882334166598
847,-153.39120483398438,333.3429691263022,0.020780882334166598
848,-150.95294189453125,309.56801912448026,0.020780882334166598
849,-154.43551635742188,329.2867541854324,0.020780882334166598
850,-161.95896911621094,385.6307746428495,0.020780882334166598
851,-168.238525390625,421.7331099495098,0.020780882334166598
852,-172.09033203125,447.6529137573443,0.020780882334166598
853,-175.6516876220703,473.6935909882186,0.020780882334166598
854,-177.01698303222656,490.0984214864347,0.020780882334166598
855,-173.7025146484375,475.8919709931688,0.020780882334166598
856,-167.040771484375,430.4280532520514,0.020780882334166598
857,-164.54672241210938,413.3535896380328,0.020780882334166598
858,-170.18917846679688,441.8080217066164,0.020780882334166598
859,-178.6837158203125,491.6117384915607,0.020780882334166598
860,-180.09442138671875,496.1470764922734,0.020780882334166598
861,-169.12184143066406,412.12440209614914,0.020780882334166598
862,-154.73965454101562,329.126927148277,0.020780882334166598
863,-150.8922119140625,315.06250476771623,0.020780882334166598
864,-161.11294555664062,371.16764608580587,0.020780882334166598
865,-174.16123962402344,451.8857209988832,0.020780882334166598
866,-176.45425415039062,464.70438955619875,0.020780882334166598
867,-167.3884735107422,411.074922950313,0.020780882334166598
868,-157.82887268066406,345.522300859866,0.020780882334166598
869,-157.80950927734375,340.66172720953557,0.020780882334166598
870,-167.35614013671875,395.86299791385267,0.020780882334166598
871,-176.71310424804688,442.6613416505671,0.020780882334166598
872,-176.27316284179688,451.12542840796823,0.020780882334166598
873,-169.34483337402344,412.9406547845371,0.020780882334166598
874,-169.76437377929688,420.40912242780325,0.020780882334166598
875,-180.2641143798828,469.25999079878494,0.020780882334166598
876,-192.22702026367188,543.5637080541785,0.020780882334166598
877,-195.41441345214844,569.8068203685181,0.020780882334166598
878,-189.83082580566406,532.5107965559267,0.020780882334166598
879,-182.74819946289062,483.5277339949518,0.020780882334166598
880,-179.64320373535156,466.44217702907343,0.020780882334166598
881,-179.2766571044922,469.7931044784212,0.020780882334166598
882,-173.9049530029297,429.8416101759324,0.020780882334166598
883,-162.24124145507812,363.70355701864213,0.020780882334166598
884,-154.49778747558594,324.01696395471487,0.020780882334166598
885,-160.36581420898438,353.6163212112618,0.020780882334166598
886,-173.69509887695312,426.82751862879775,0.020780882334166598
887,-179.0096893310547,448.2931716727723,0.020780882334166598
888,-174.61648559570312,408.5078822988562,0.020780882334166598
889,-170.17356872558594,384.749015848082,0.020780882334166598
890,-174.06231689453125,425.3458126607461,0.020780882334166598
891,-181.59927368164062,469.22600728220374,0.020780882334166598
892,-185.44692993164062,497.67594646166657,0.020780882334166598
893,-184.16993713378906,475.2257093848402,0.020780882334166598
894,-180.38589477539062,446.6209109407458,0.020780882334166598
895,-175.54827880859375,417.1513876009906,0.020780882334166598
896,-172.34634399414062,398.2010489551961,0.020780882334166598
897,-171.8737030029297,396.2384684193602,0.020780882334166598
898,-171.14981079101562,376.3316522118985,0.020780882334166598
899,-166.77972412109375,342.08497505003817,0.020780882334166598
900,-161.36846923828125,307.0187861162633,0.020780882334166598
901,-158.9910888671875,290.7794118932256,0.020780882334166598
902,-161.4126434326172,306.77070419771036,0.020780882334166598
903,-167.81942749023438,344.7063796792311,0.020780882334166598
904,-176.00189208984375,401.6371979221881,0.020780882334166598
905,-182.0013885498047,425.8581378883151,0.020780882334166598
906,-183.25430297851562,431.03398243527056,0.020780882334166598
907,-180.24183654785156,426.68094822049784,0.020780882334166598
908,-177.80043029785156,417.06870286359816,0.020780882334166598
909,-177.7843475341797,416.4080720432994,0.020780882334166598
910,-179.53941345214844,421.55194939062824,0.020780882334166598
911,-179.49180603027344,423.82927164100244,0.020780882334166598
912,-176.7269287109375,408.07473554746974,0.020780882334166598
913,-174.5059051513672,393.96595128764744,0.020780882334166598
914,-175.39706420898438,403.24829242219954,0.020780882334166598
915,-177.94232177734375,421.2056665830827,0.020780882334166598
916,-177.83688354492188,409.02010789003594,0.020780882334166598
917,-175.7439727783203,395.7647304714333,0.020780882334166598
918,-173.92495727539062,392.30937294547476,0.020780882334166598
919,-176.67567443847656,395.25867255196783,0.020780882334166598
920,-182.58065795898438,434.96926979973,0.020780882334166598
921,-184.15171813964844,452.1434011422044,0.020780882334166598
922,-176.58522033691406,416.35080315864246,0.020780882334166598
923,-165.2913360595703,344.4144447680988,0.020780882334166598
924,-160.61898803710938,320.83543096090114,0.020780882334166598
925,-166.78024291992188,359.23658052788034,0.020780882334166598
926,-176.9059295654297,419.2450717031248,0.020780882334166598
927,-181.09388732910156,448.62395596004757,0.020780882334166598
928,-176.34457397460938,424.4063560168767,0.020780882334166598
929,-170.39553833007812,398.4608971708474,0.020780882334166598
930,-171.93804931640625,411.4427336117157,0.020780882334166598
931,-181.79812622070312,464.61512000145075,0.020780882334166598
932,-190.5883026123047,522.1608200260304,0.020780882334166598
933,-189.51190185546875,526.4438877954505,0.020780882334166598
934,-181.2550506591797,464.70235376728095,0.020780882334166598
935,-176.4959259033203,439.68195437328166,0.020780882334166598
936,-179.02963256835938,446.49292259794686,0.020780882334166598
937,-180.24403381347656,452.6732702696299,0.020780882334166598
938,-173.60203552246094,413.0669654384793,0.020780882334166598
939,-161.85069274902344,343.3210008354264,0.020780882334166598
940,-155.1743927001953,292.6108135905469,0.020780882334166598
941,-156.09930419921875,298.53651661392166,0.020780882334166598
942,-160.466796875,316.26486478796403,0.020780882334166598
943,-162.40652465820312,335.92911768314417,0.020780882334166598
944,-163.1287841796875,353.2821979182225,0.020780882334166598
945,-167.38385009765625,376.97658339851506,0.020780882334166598
946,-177.09832763671875,442.9478077494038,0.020780882334166598
947,-185.0900421142578,491.9481938670487,0.020780882334166598
948,-186.4158172607422,482.6228660485325,0.020780882334166598
949,-183.88648986816406,462.0624614777026,0.020780882334166598
950,-184.54904174804688,461.5588917796749,0.020780882334166598
951,-189.42352294921875,484.0086424691398,0.020780882334166598
952,-191.84048461914062,500.3574853572581,0.020780882334166598
953,-183.389404296875,451.4226641493844,0.020780882334166598
954,-167.52032470703125,356.0007515628888,0.020780882334166598
955,-154.877197265625,283.6613210862235,0.020780882334166598
956,-153.8560333251953,271.8395077009909,0.020780882334166598
957,-160.2725067138672,310.8007697450189,0.020780882334166598
958,-165.0165252685547,338.89301138080674,0.020780882334166598
959,-165.696044921875,354.15227276001497,0.020780882334166598
960,-166.31016540527344,357.02286625496714,0.020780882334166598
961,-169.1584930419922,384.8238489280001,0.020780882334166598
962,-174.3944549560547,411.3362542320634,0.020780882334166598
963,-177.9840087890625,433.31593872228046,0.020780882334166598
964,-179.75439453125,442.56632311975335,0.020780882334166598
965,-182.50408935546875,460.4522384207047,0.020780882334166598
966,-187.22781372070312,495.8882890626818,0.020780882334166598
967,-192.50404357910156,531.788456177712,0.020780882334166598
968,-194.7997589111328,539.1787546415592,0.020780882334166598
969,-192.40322875976562,529.1224874902156,0.020780882334166598
970,-187.66183471679688,489.1933355702771,0.020780882334166598
971,-185.90521240234375,474.70557833398897,0.020780882334166598
972,-185.99526977539062,473.24516170035366,0.020780882334166598
973,-184.466552734375,458.55667936530654,0.020780882334166598
974,-181.3484649658203,444.75701741485653,0.020780882334166598
975,-179.11631774902344,431.07882094169327,0.020780882334166598
976,-177.7711181640625,421.3754812842722,0.020780882334166598
977,-176.80783081054688,410.21430712328265,0.020780882334166598
978,-175.6483154296875,401.68125784070565,0.020780882334166598
979,-172.87387084960938,400.7610715623331,0.020780882334166598
980,-169.148193359375,374.2206238217503,0.020780882334166598
981,-166.76800537109375,359.1892626883414,0.020780882334166598
982,-167.60130310058594,354.70916500058814,0.020780882334166598
983,-173.54910278320312,390.51949738955784,0.020780882334166598
984,-183.08831787109375,446.1648603652009,0.020780882334166598
985,-190.56832885742188,491.3494129771774,0.020780882334166598
986,-191.9597625732422,499.34594960845726,0.020780882334166598
987,-186.94039916992188,476.7689207942573,0.020780882334166598
988,-182.53468322753906,438.5375782753079,0.020780882334166598
989,-186.3232879638672,456.99177081220205,0.020780882334166598
990,-195.07855224609375,505.4126623899199,0.020780882334166598
991,-199.48764038085938,525.9951925360671,0.020780882334166598
992,-192.8000946044922,489.31131183643123,0.020780882334166598
993,-177.72274780273438,403.81958543900333,0.020780882334166598
994,-164.1551055908203,313.69356413594244,0.020780882334166598
995,-159.7314453125,294.1872886351564,0.020780882334166598
996,-162.0848388671875,302.20288037470704,0.020780882334166598
997,-164.1138916015625,305.84503225071575,0.020780882334166598
998,-161.65933227539062,298.53325598038793,0.020780882334166598
999,-159.65438842773438,288.5203238286502,0.020780882334166598
1000,-164.9759521484375,320.3722837266176,0.020780882334166598
